Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2021-11-20 00:00:00,Kenya,Kenya,KE,40.42,95.30,90.04,90.04,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-11-21 00:00:00,Kenya,Kenya,KE,38.10,91.60,90.62,90.62,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-11-22 00:00:00,Kenya,Kenya,KE,43.13,99.34,89.38,89.38,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-11-23 00:00:00,Kenya,Kenya,KE,44.79,101.97,88.97,88.97,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-11-24 00:00:00,Kenya,Kenya,KE,44.74,101.93,88.98,88.98,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-11-25 00:00:00,Kenya,Kenya,KE,43.89,100.42,89.19,89.19,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-11-26 00:00:00,Kenya,Kenya,KE,42.77,98.37,89.47,89.47,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-11-27 00:00:00,Kenya,Kenya,KE,42.54,99.02,89.52,89.52,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-11-28 00:00:00,Kenya,Kenya,KE,41.36,97.27,89.81,89.81,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-11-29 00:00:00,Kenya,Kenya,KE,43.51,99.68,89.28,89.28,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-11-30 00:00:00,Kenya,Kenya,KE,44.02,100.50,89.16,89.16,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-12-01 00:00:00,Kenya,Kenya,KE,43.09,99.24,89.39,89.39,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-12-02 00:00:00,Kenya,Kenya,KE,42.78,98.55,89.46,89.46,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-12-03 00:00:00,Kenya,Kenya,KE,41.69,96.74,89.73,89.73,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-12-04 00:00:00,Kenya,Kenya,KE,39.30,93.05,90.32,90.32,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-12-05 00:00:00,Kenya,Kenya,KE,37.60,90.34,90.74,90.74,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-12-06 00:00:00,Kenya,Kenya,KE,42.44,98.22,89.55,89.55,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-12-07 00:00:00,Kenya,Kenya,KE,43.17,99.23,89.37,89.37,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-12-08 00:00:00,Kenya,Kenya,KE,44.29,101.20,89.09,89.09,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-12-09 00:00:00,Kenya,Kenya,KE,43.08,99.17,89.39,89.39,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-12-10 00:00:00,Kenya,Kenya,KE,41.02,95.66,89.90,89.90,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-12-11 00:00:00,Kenya,Kenya,KE,38.81,92.53,90.44,90.44,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-12-12 00:00:00,Kenya,Kenya,KE,37.43,90.10,90.78,90.78,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-12-13 00:00:00,Kenya,Kenya,KE,41.94,96.88,89.67,89.67,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-12-14 00:00:00,Kenya,Kenya,KE,44.26,101.02,89.10,89.10,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-12-15 00:00:00,Kenya,Kenya,KE,44.06,100.78,89.15,89.15,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-12-16 00:00:00,Kenya,Kenya,KE,42.01,96.89,89.65,89.65,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-12-17 00:00:00,Kenya,Kenya,KE,41.54,96.43,89.77,89.77,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-12-18 00:00:00,Kenya,Kenya,KE,41.54,97.17,89.77,89.77,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-12-19 00:00:00,Kenya,Kenya,KE,40.07,94.84,90.13,90.13,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-12-20 00:00:00,Kenya,Kenya,KE,43.17,99.22,89.37,89.37,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-12-21 00:00:00,Kenya,Kenya,KE,43.23,99.11,89.35,89.35,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-12-22 00:00:00,Kenya,Kenya,KE,43.37,99.38,89.32,89.32,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-12-23 00:00:00,Kenya,Kenya,KE,42.29,97.45,89.58,89.58,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-12-24 00:00:00,Kenya,Kenya,KE,42.73,98.60,89.48,89.48,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-12-25 00:00:00,Kenya,Kenya,KE,40.86,95.99,89.94,89.94,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-12-26 00:00:00,Kenya,Kenya,KE,39.42,93.73,90.29,90.29,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-12-27 00:00:00,Kenya,Kenya,KE,42.41,97.80,89.55,89.55,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-12-28 00:00:00,Kenya,Kenya,KE,42.79,98.32,89.46,89.46,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-12-29 00:00:00,Kenya,Kenya,KE,43.87,100.34,89.19,89.19,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-12-30 00:00:00,Kenya,Kenya,KE,42.96,98.89,89.42,89.42,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-12-31 00:00:00,Kenya,Kenya,KE,41.13,95.78,89.87,89.87,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
