Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-01-01 00:00:00,Kenya,Kenya,KE,38.72,93.22,90.46,90.46,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-02 00:00:00,Kenya,Kenya,KE,42.99,99.54,89.41,89.41,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-03 00:00:00,Kenya,Kenya,KE,42.66,99.00,89.49,89.49,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-04 00:00:00,Kenya,Kenya,KE,42.21,98.42,89.60,89.60,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-05 00:00:00,Kenya,Kenya,KE,42.21,98.48,89.60,89.60,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-06 00:00:00,Kenya,Kenya,KE,38.83,93.30,90.44,90.44,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-07 00:00:00,Kenya,Kenya,KE,36.83,90.19,90.93,90.93,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-08 00:00:00,Kenya,Kenya,KE,39.31,92.86,90.32,90.32,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-09 00:00:00,Kenya,Kenya,KE,41.40,96.85,89.80,89.80,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-10 00:00:00,Kenya,Kenya,KE,41.49,96.97,89.78,89.78,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-11 00:00:00,Kenya,Kenya,KE,42.22,98.34,89.60,89.60,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-12 00:00:00,Kenya,Kenya,KE,42.48,98.79,89.54,89.54,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-13 00:00:00,Kenya,Kenya,KE,40.01,95.06,90.15,90.15,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-14 00:00:00,Kenya,Kenya,KE,38.51,92.77,90.51,90.51,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-15 00:00:00,Kenya,Kenya,KE,41.91,97.88,89.68,89.68,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-16 00:00:00,Kenya,Kenya,KE,43.76,100.67,89.22,89.22,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-17 00:00:00,Kenya,Kenya,KE,44.25,101.65,89.10,89.10,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-18 00:00:00,Kenya,Kenya,KE,44.13,101.46,89.13,89.13,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-19 00:00:00,Kenya,Kenya,KE,42.19,98.38,89.61,89.61,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-20 00:00:00,Kenya,Kenya,KE,39.27,94.02,90.33,90.33,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-21 00:00:00,Kenya,Kenya,KE,36.51,88.91,91.01,91.01,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-22 00:00:00,Kenya,Kenya,KE,39.84,93.74,90.19,90.19,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-23 00:00:00,Kenya,Kenya,KE,41.65,97.11,89.74,89.74,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-24 00:00:00,Kenya,Kenya,KE,42.79,99.18,89.46,89.46,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-25 00:00:00,Kenya,Kenya,KE,42.76,99.40,89.47,89.47,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-26 00:00:00,Kenya,Kenya,KE,41.74,97.75,89.72,89.72,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-27 00:00:00,Kenya,Kenya,KE,38.15,91.95,90.60,90.60,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-28 00:00:00,Kenya,Kenya,KE,35.52,87.45,91.25,91.25,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-29 00:00:00,Kenya,Kenya,KE,40.76,95.80,89.96,89.96,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-30 00:00:00,Kenya,Kenya,KE,41.74,97.30,89.72,89.72,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-31 00:00:00,Kenya,Kenya,KE,39.70,93.55,90.22,90.22,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-01 00:00:00,Kenya,Kenya,KE,42.29,98.75,89.58,89.58,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-02 00:00:00,Kenya,Kenya,KE,42.30,99.06,89.58,89.58,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-03 00:00:00,Kenya,Kenya,KE,39.31,94.18,90.32,90.32,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-04 00:00:00,Kenya,Kenya,KE,35.98,87.90,91.14,91.14,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-05 00:00:00,Kenya,Kenya,KE,41.46,96.69,89.79,89.79,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-06 00:00:00,Kenya,Kenya,KE,43.48,100.34,89.29,89.29,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-07 00:00:00,Kenya,Kenya,KE,41.78,96.99,89.71,89.71,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-08 00:00:00,Kenya,Kenya,KE,41.03,95.54,89.89,89.89,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-09 00:00:00,Kenya,Kenya,KE,40.20,94.53,90.10,90.10,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-10 00:00:00,Kenya,Kenya,KE,37.36,90.14,90.80,90.80,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-11 00:00:00,Kenya,Kenya,KE,36.36,88.92,91.04,91.04,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-12 00:00:00,Kenya,Kenya,KE,42.61,98.87,89.50,89.50,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-13 00:00:00,Kenya,Kenya,KE,43.55,100.22,89.27,89.27,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-14 00:00:00,Kenya,Kenya,KE,43.08,99.45,89.39,89.39,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-15 00:00:00,Kenya,Kenya,KE,43.44,100.39,89.30,89.30,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-16 00:00:00,Kenya,Kenya,KE,41.46,96.87,89.79,89.79,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-17 00:00:00,Kenya,Kenya,KE,38.35,92.13,90.55,90.55,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-18 00:00:00,Kenya,Kenya,KE,38.73,93.48,90.46,90.46,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-19 00:00:00,Kenya,Kenya,KE,43.91,101.39,89.18,89.18,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-20 00:00:00,Kenya,Kenya,KE,43.35,100.13,89.32,89.32,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-21 00:00:00,Kenya,Kenya,KE,41.91,97.53,89.68,89.68,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-22 00:00:00,Kenya,Kenya,KE,41.59,97.25,89.76,89.76,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-23 00:00:00,Kenya,Kenya,KE,40.35,95.19,90.06,90.06,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-24 00:00:00,Kenya,Kenya,KE,37.30,90.37,90.81,90.81,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-25 00:00:00,Kenya,Kenya,KE,38.30,92.95,90.57,90.57,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-26 00:00:00,Kenya,Kenya,KE,43.10,100.04,89.38,89.38,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-27 00:00:00,Kenya,Kenya,KE,44.27,102.04,89.10,89.10,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-28 00:00:00,Kenya,Kenya,KE,45.45,104.00,88.80,88.80,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-29 00:00:00,Kenya,Kenya,KE,44.76,103.14,88.97,88.97,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-03-01 00:00:00,Kenya,Kenya,KE,38.18,92.29,90.60,90.60,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-03-02 00:00:00,Kenya,Kenya,KE,39.25,93.95,90.33,90.33,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-03-03 00:00:00,Kenya,Kenya,KE,38.16,92.33,90.60,90.60,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-03-04 00:00:00,Kenya,Kenya,KE,43.57,100.54,89.27,89.27,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-03-05 00:00:00,Kenya,Kenya,KE,42.14,97.19,89.62,89.62,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-03-06 00:00:00,Kenya,Kenya,KE,42.46,98.12,89.54,89.54,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-03-07 00:00:00,Kenya,Kenya,KE,42.94,99.48,89.42,89.42,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-03-08 00:00:00,Kenya,Kenya,KE,42.10,98.07,89.63,89.63,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-03-09 00:00:00,Kenya,Kenya,KE,39.03,93.48,90.39,90.39,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-03-10 00:00:00,Kenya,Kenya,KE,37.07,90.35,90.87,90.87,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-03-11 00:00:00,Kenya,Kenya,KE,41.49,96.72,89.78,89.78,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-03-12 00:00:00,Kenya,Kenya,KE,43.02,99.40,89.40,89.40,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-03-13 00:00:00,Kenya,Kenya,KE,42.62,98.33,89.50,89.50,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-03-14 00:00:00,Kenya,Kenya,KE,41.81,97.02,89.70,89.70,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-03-15 00:00:00,Kenya,Kenya,KE,40.34,94.83,90.06,90.06,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-03-16 00:00:00,Kenya,Kenya,KE,38.54,92.61,90.51,90.51,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-03-17 00:00:00,Kenya,Kenya,KE,37.68,91.37,90.72,90.72,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-03-18 00:00:00,Kenya,Kenya,KE,41.75,97.08,89.72,89.72,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-03-19 00:00:00,Kenya,Kenya,KE,42.97,99.08,89.42,89.42,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-03-20 00:00:00,Kenya,Kenya,KE,41.93,97.11,89.67,89.67,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-03-21 00:00:00,Kenya,Kenya,KE,41.72,97.18,89.72,89.72,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-03-22 00:00:00,Kenya,Kenya,KE,41.32,97.00,89.82,89.82,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-03-23 00:00:00,Kenya,Kenya,KE,39.27,94.05,90.33,90.33,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-03-24 00:00:00,Kenya,Kenya,KE,38.89,93.55,90.42,90.42,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-03-25 00:00:00,Kenya,Kenya,KE,43.17,100.06,89.37,89.37,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-03-26 00:00:00,Kenya,Kenya,KE,44.46,102.00,89.05,89.05,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-03-27 00:00:00,Kenya,Kenya,KE,42.16,97.53,89.61,89.61,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-03-28 00:00:00,Kenya,Kenya,KE,43.02,99.52,89.40,89.40,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-03-29 00:00:00,Kenya,Kenya,KE,42.43,98.81,89.55,89.55,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-03-30 00:00:00,Kenya,Kenya,KE,39.17,93.71,90.35,90.35,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-03-31 00:00:00,Kenya,Kenya,KE,35.57,87.29,91.24,91.24,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-04-01 00:00:00,Kenya,Kenya,KE,41.48,96.75,89.78,89.78,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-04-02 00:00:00,Kenya,Kenya,KE,43.66,100.49,89.25,89.25,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-04-03 00:00:00,Kenya,Kenya,KE,44.70,102.41,88.99,88.99,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-04-04 00:00:00,Kenya,Kenya,KE,45.05,103.23,88.90,88.90,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-04-05 00:00:00,Kenya,Kenya,KE,42.57,99.03,89.52,89.52,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-04-06 00:00:00,Kenya,Kenya,KE,39.80,94.81,90.19,90.19,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-04-07 00:00:00,Kenya,Kenya,KE,38.70,93.20,90.47,90.47,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-04-08 00:00:00,Kenya,Kenya,KE,44.37,102.13,89.07,89.07,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-04-09 00:00:00,Kenya,Kenya,KE,45.17,103.25,88.88,88.88,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-04-10 00:00:00,Kenya,Kenya,KE,45.36,103.71,88.83,88.83,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-04-11 00:00:00,Kenya,Kenya,KE,44.25,101.82,89.10,89.10,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-04-12 00:00:00,Kenya,Kenya,KE,42.18,98.28,89.61,89.61,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-04-13 00:00:00,Kenya,Kenya,KE,39.34,94.02,90.31,90.31,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-04-14 00:00:00,Kenya,Kenya,KE,36.65,89.31,90.97,90.97,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-04-15 00:00:00,Kenya,Kenya,KE,40.29,94.37,90.08,90.08,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-04-16 00:00:00,Kenya,Kenya,KE,41.68,96.57,89.73,89.73,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-04-17 00:00:00,Kenya,Kenya,KE,40.52,94.36,90.02,90.02,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-04-18 00:00:00,Kenya,Kenya,KE,40.05,93.73,90.14,90.14,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-04-19 00:00:00,Kenya,Kenya,KE,39.27,92.68,90.33,90.33,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-04-20 00:00:00,Kenya,Kenya,KE,38.81,92.99,90.44,90.44,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-04-21 00:00:00,Kenya,Kenya,KE,39.11,93.77,90.37,90.37,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-04-22 00:00:00,Kenya,Kenya,KE,42.27,98.32,89.59,89.59,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-04-23 00:00:00,Kenya,Kenya,KE,43.29,99.98,89.34,89.34,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-04-24 00:00:00,Kenya,Kenya,KE,43.55,100.44,89.27,89.27,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-04-25 00:00:00,Kenya,Kenya,KE,42.64,98.96,89.50,89.50,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-04-26 00:00:00,Kenya,Kenya,KE,41.68,97.54,89.73,89.73,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-04-27 00:00:00,Kenya,Kenya,KE,38.86,92.94,90.43,90.43,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-04-28 00:00:00,Kenya,Kenya,KE,37.70,91.18,90.71,90.71,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-04-29 00:00:00,Kenya,Kenya,KE,41.78,97.57,89.71,89.71,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-04-30 00:00:00,Kenya,Kenya,KE,43.20,99.60,89.36,89.36,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-05-01 00:00:00,Kenya,Kenya,KE,40.46,95.49,90.03,90.03,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-05-02 00:00:00,Kenya,Kenya,KE,44.11,101.16,89.14,89.14,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-05-03 00:00:00,Kenya,Kenya,KE,43.25,99.84,89.35,89.35,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-05-04 00:00:00,Kenya,Kenya,KE,40.48,95.35,90.03,90.03,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-05-05 00:00:00,Kenya,Kenya,KE,39.81,94.59,90.20,90.20,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-05-06 00:00:00,Kenya,Kenya,KE,42.52,98.41,89.53,89.53,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-05-07 00:00:00,Kenya,Kenya,KE,42.38,97.78,89.56,89.56,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-05-08 00:00:00,Kenya,Kenya,KE,41.85,96.70,89.69,89.69,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-05-09 00:00:00,Kenya,Kenya,KE,41.53,96.35,89.77,89.77,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-05-10 00:00:00,Kenya,Kenya,KE,40.80,95.30,89.95,89.95,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-05-11 00:00:00,Kenya,Kenya,KE,38.24,91.28,90.58,90.58,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-05-12 00:00:00,Kenya,Kenya,KE,36.65,88.61,90.97,90.97,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-05-13 00:00:00,Kenya,Kenya,KE,41.00,95.06,89.90,89.90,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-05-14 00:00:00,Kenya,Kenya,KE,41.51,95.86,89.78,89.78,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-05-15 00:00:00,Kenya,Kenya,KE,41.95,96.72,89.67,89.67,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-05-16 00:00:00,Kenya,Kenya,KE,41.84,96.56,89.70,89.70,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-05-17 00:00:00,Kenya,Kenya,KE,41.84,97.02,89.69,89.69,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-05-18 00:00:00,Kenya,Kenya,KE,37.90,90.39,90.66,90.66,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-05-19 00:00:00,Kenya,Kenya,KE,36.54,88.28,91.00,91.00,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-05-20 00:00:00,Kenya,Kenya,KE,41.07,95.43,89.88,89.88,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-05-21 00:00:00,Kenya,Kenya,KE,41.48,95.88,89.78,89.78,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-05-22 00:00:00,Kenya,Kenya,KE,41.29,95.58,89.83,89.83,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-05-23 00:00:00,Kenya,Kenya,KE,41.39,96.13,89.80,89.80,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-05-24 00:00:00,Kenya,Kenya,KE,40.92,95.57,89.92,89.92,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-05-25 00:00:00,Kenya,Kenya,KE,37.97,90.83,90.65,90.65,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-05-26 00:00:00,Kenya,Kenya,KE,36.66,88.79,90.97,90.97,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-05-27 00:00:00,Kenya,Kenya,KE,40.36,94.17,90.06,90.06,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-05-28 00:00:00,Kenya,Kenya,KE,41.06,95.32,89.89,89.89,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-05-29 00:00:00,Kenya,Kenya,KE,40.91,95.09,89.92,89.92,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-05-30 00:00:00,Kenya,Kenya,KE,40.40,94.25,90.05,90.05,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-05-31 00:00:00,Kenya,Kenya,KE,39.20,92.45,90.35,90.35,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
